f_FindingID,s_StudyID,state_abbr,region_name,analysis_year,saipe_child_poverty_rate_state,saipe_median_income_state,saipe_child_poverty_rate_region,saipe_median_income_region,saipe_child_poverty_rate_ctx,saipe_median_income_ctx
2091,77777,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2093,77777,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2096,77777,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2097,77777,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2098,77777,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2100,77777,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2101,77777,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2102,77777,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2104,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2106,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2107,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2108,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2109,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2111,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2113,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2114,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2115,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2116,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2118,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2119,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2120,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2122,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2123,77778,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
2215,1120,,,2013,,,,,,
2378,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2379,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2380,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2381,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2383,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2384,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2385,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2388,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2389,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2390,78087,NC,Midwest,2012,0.258,45195.0,0.19266666666666665,50489.833333333336,0.258,45195.0
2537,78474,IL,Midwest,2013,0.206,56212.0,0.18833333333333332,51648.416666666664,0.206,56212.0
2538,78474,IL,Midwest,2013,0.206,56212.0,0.18833333333333332,51648.416666666664,0.206,56212.0
2540,78474,IL,Midwest,2013,0.206,56212.0,0.18833333333333332,51648.416666666664,0.206,56212.0
2541,78474,IL,Midwest,2013,0.206,56212.0,0.18833333333333332,51648.416666666664,0.206,56212.0
403,78475,CA,West,2011,0.228,57275.0,0.20507692307692307,52413.07692307692,0.228,57275.0
1984,77968,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1995,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1996,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1997,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1986,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1987,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1993,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1989,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1990,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1991,78510,CA,Northeast,2008,0.185,61017.0,0.14166666666666666,58550.444444444445,0.185,61017.0
1488,78529,,South,1990,,,,,,
2066,78529,,South,1990,,,,,,
2067,78529,,South,1990,,,,,,
1490,78530,AL,South,2006,0.231,38811.0,0.21705882352941175,44153.529411764706,0.231,38811.0
2068,78530,AL,South,2006,0.231,38811.0,0.21705882352941175,44153.529411764706,0.231,38811.0
2069,78530,AL,South,2006,0.231,38811.0,0.21705882352941175,44153.529411764706,0.231,38811.0
2070,78530,AL,South,2006,0.231,38811.0,0.21705882352941175,44153.529411764706,0.231,38811.0
2425,78537,,South,2013,,,0.25123529411764706,49174.05882352941,0.25123529411764706,49174.05882352941
2428,78538,NY,Northeast,2013,0.2289999999999999,57255.0,0.17288888888888887,59136.11111111111,0.2289999999999999,57255.0
2430,78538,NY,Northeast,2013,0.2289999999999999,57255.0,0.17288888888888887,59136.11111111111,0.2289999999999999,57255.0
2432,78538,NY,Northeast,2013,0.2289999999999999,57255.0,0.17288888888888887,59136.11111111111,0.2289999999999999,57255.0
3215,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3224,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3226,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3227,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3228,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3229,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3232,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3233,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3234,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3235,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3236,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3237,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3238,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3239,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3240,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3241,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3242,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3243,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3244,80940,CO,West,2000,0.122,47505.0,0.15507692307692308,42845.153846153844,0.122,47505.0
3409,75023,,Midwest,1998,,,0.15216666666666664,38988.083333333336,0.15216666666666664,38988.083333333336
3410,75023,,Midwest,1998,,,0.15216666666666664,38988.083333333336,0.15216666666666664,38988.083333333336
3411,75023,,Midwest,1998,,,0.15216666666666664,38988.083333333336,0.15216666666666664,38988.083333333336
3412,78545,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
3413,78545,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
3414,78545,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
3415,78545,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
3416,80631,,,2004,,,,,,
3417,80631,,,2004,,,,,,
3418,80631,,,2004,,,,,,
3419,80631,,,2004,,,,,,
3420,80631,,,2004,,,,,,
3421,80631,,,2004,,,,,,
3422,80631,,,2004,,,,,,
3423,80631,,,2004,,,,,,
3424,80631,,,2004,,,,,,
3425,80631,,,2004,,,,,,
3426,80631,,,2004,,,,,,
3427,80631,,,2004,,,,,,
3428,80631,,,2004,,,,,,
3429,80631,,,2004,,,,,,
3430,80631,,,2004,,,,,,
3431,80631,,,2004,,,,,,
3432,80631,,,2004,,,,,,
3433,80631,,,2004,,,,,,
3434,80631,,,2004,,,,,,
3435,80631,,,2004,,,,,,
3436,80631,,,2004,,,,,,
3437,80631,,,2004,,,,,,
3442,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3443,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3444,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3445,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3446,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3464,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3465,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3466,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3467,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3468,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3469,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3470,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3471,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3447,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3448,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3449,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3450,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3451,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3452,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3453,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3454,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3455,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3456,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3457,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3458,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3459,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3460,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3461,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3462,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3463,78548,CA,Northeast,2004,0.187,49894.0,0.13588888888888886,49213.11111111111,0.187,49894.0
3473,78550,,,2008,,,,,,
3474,78550,,,2008,,,,,,
3475,78550,,,2008,,,,,,
3483,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3484,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3485,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3486,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3487,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3488,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3489,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3490,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3491,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
3492,78551,MD,South,2010,0.131,68933.0,0.24594117647058825,46565.705882352944,0.131,68933.0
2576,1119,NC,South,2011,0.254,44028.0,0.2533529411764706,47174.294117647056,0.254,44028.0
2577,1119,NC,South,2011,0.254,44028.0,0.2533529411764706,47174.294117647056,0.254,44028.0
2578,1119,NC,South,2011,0.254,44028.0,0.2533529411764706,47174.294117647056,0.254,44028.0
3520,81596,,,2010,,,,,,
3521,81596,,,2010,,,,,,
3522,81596,,,2010,,,,,,
3523,81596,,,2010,,,,,,
3524,81596,,,2010,,,,,,
3525,81596,,,2010,,,,,,
3526,81596,,,2010,,,,,,
3527,81596,,,2010,,,,,,
3528,81596,,,2010,,,,,,
3529,81596,,,2010,,,,,,
3530,81596,,,2010,,,,,,
3531,81596,,,2010,,,,,,
3532,81596,,,2010,,,,,,
3533,81596,,,2010,,,,,,
3534,81596,,,2010,,,,,,
3535,81596,,,2010,,,,,,
3536,81596,,,2010,,,,,,
3537,81596,,,2010,,,,,,
3538,81596,,,2010,,,,,,
3539,81596,,,2010,,,,,,
3540,81596,,,2010,,,,,,
3541,81596,,,2010,,,,,,
3498,81596,,,2010,,,,,,
3499,81596,,,2010,,,,,,
3500,81596,,,2010,,,,,,
3501,81596,,,2010,,,,,,
3518,81596,,,2010,,,,,,
3519,81596,,,2010,,,,,,
3502,81596,,,2010,,,,,,
3503,81596,,,2010,,,,,,
3504,81596,,,2010,,,,,,
3505,81596,,,2010,,,,,,
3506,81596,,,2010,,,,,,
3507,81596,,,2010,,,,,,
3508,81596,,,2010,,,,,,
3509,81596,,,2010,,,,,,
3510,81596,,,2010,,,,,,
3511,81596,,,2010,,,,,,
3512,81596,,,2010,,,,,,
3513,81596,,,2010,,,,,,
3514,81596,,,2010,,,,,,
3515,81596,,,2010,,,,,,
3516,81596,,,2010,,,,,,
3517,81596,,,2010,,,,,,
3542,78562,MO,Midwest,2006,0.193,42838.0,0.16041666666666668,46204.0,0.193,42838.0
3550,80557,SC,South,2004,0.212,39454.0,0.20682352941176468,41080.17647058824,0.212,39454.0
3551,80557,SC,South,2004,0.212,39454.0,0.20682352941176468,41080.17647058824,0.212,39454.0
3565,78566,,,1994,,,,,,
3566,78566,,,1994,,,,,,
3568,78571,,,2007,,,,,,
3569,78571,,,2007,,,,,,
3570,78571,,,2007,,,,,,
3571,78571,,,2007,,,,,,
3572,78571,,,2007,,,,,,
3573,78571,,,2007,,,,,,
3574,78571,,,2007,,,,,,
2626,78575,WA,West,2011,0.185,56811.0,0.20507692307692307,52413.07692307692,0.185,56811.0
2632,81597,NY,Northeast,2012,0.23,56357.0,0.17544444444444443,58517.22222222222,0.23,56357.0
2633,81597,NY,Northeast,2012,0.23,56357.0,0.17544444444444443,58517.22222222222,0.23,56357.0
2634,81597,NY,Northeast,2012,0.23,56357.0,0.17544444444444443,58517.22222222222,0.23,56357.0
2635,81597,NY,Northeast,2012,0.23,56357.0,0.17544444444444443,58517.22222222222,0.23,56357.0
2636,81597,NY,Northeast,2012,0.23,56357.0,0.17544444444444443,58517.22222222222,0.23,56357.0
2637,81597,NY,Northeast,2012,0.23,56357.0,0.17544444444444443,58517.22222222222,0.23,56357.0
3579,78603,NY,Northeast,2011,0.228,55147.0,0.17277777777777778,57296.77777777778,0.228,55147.0
3589,81651,MO,Midwest,2013,0.222,46905.0,0.18833333333333332,51648.416666666664,0.222,46905.0
3590,81651,MO,Midwest,2013,0.222,46905.0,0.18833333333333332,51648.416666666664,0.222,46905.0
3591,81651,MO,Midwest,2013,0.222,46905.0,0.18833333333333332,51648.416666666664,0.222,46905.0
3592,81651,MO,Midwest,2013,0.222,46905.0,0.18833333333333332,51648.416666666664,0.222,46905.0
3593,81640,NC,South,2012,0.258,45195.0,0.2525294117647059,48164.294117647056,0.258,45195.0
3594,81640,NC,South,2012,0.258,45195.0,0.2525294117647059,48164.294117647056,0.258,45195.0
3595,81640,NC,South,2012,0.258,45195.0,0.2525294117647059,48164.294117647056,0.258,45195.0
3596,81640,NC,South,2012,0.258,45195.0,0.2525294117647059,48164.294117647056,0.258,45195.0
3613,81646,DC,Northeast,2013,0.293,66326.0,0.17288888888888887,59136.11111111111,0.293,66326.0
3614,81646,DC,Northeast,2013,0.293,66326.0,0.17288888888888887,59136.11111111111,0.293,66326.0
3615,67287,NY,Northeast,2009,0.2019999999999999,54554.0,0.15144444444444444,57151.77777777778,0.2019999999999999,54554.0
3616,67287,NY,Northeast,2009,0.2019999999999999,54554.0,0.15144444444444444,57151.77777777778,0.2019999999999999,54554.0
3617,78613,CA,West,2007,0.173,59928.0,0.15976923076923077,52960.92307692308,0.173,59928.0
3618,78613,CA,West,2007,0.173,59928.0,0.15976923076923077,52960.92307692308,0.173,59928.0
3619,78613,CA,West,2007,0.173,59928.0,0.15976923076923077,52960.92307692308,0.173,59928.0
3620,78613,CA,West,2007,0.173,59928.0,0.15976923076923077,52960.92307692308,0.173,59928.0
3647,78614,CA,West,2011,0.228,57275.0,0.20507692307692307,52413.07692307692,0.228,57275.0
3648,78614,CA,West,2011,0.228,57275.0,0.20507692307692307,52413.07692307692,0.228,57275.0
3649,78614,CA,West,2011,0.228,57275.0,0.20507692307692307,52413.07692307692,0.228,57275.0
3650,78614,CA,West,2011,0.228,57275.0,0.20507692307692307,52413.07692307692,0.228,57275.0
3651,78615,CA,West,2012,0.238,58322.0,0.2063076923076923,53652.692307692305,0.238,58322.0
3652,78615,CA,West,2012,0.238,58322.0,0.2063076923076923,53652.692307692305,0.238,58322.0
3653,78615,CA,West,2012,0.238,58322.0,0.2063076923076923,53652.692307692305,0.238,58322.0
3654,78615,CA,West,2012,0.238,58322.0,0.2063076923076923,53652.692307692305,0.238,58322.0
2829,78616,AL,South,2012,0.276,41610.0,0.2525294117647059,48164.294117647056,0.276,41610.0
2830,78616,AL,South,2012,0.276,41610.0,0.2525294117647059,48164.294117647056,0.276,41610.0
2831,78616,AL,South,2012,0.276,41610.0,0.2525294117647059,48164.294117647056,0.276,41610.0
2832,81479,NY,Northeast,2013,0.2289999999999999,57255.0,0.17288888888888887,59136.11111111111,0.2289999999999999,57255.0
2835,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2836,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2837,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2838,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2839,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2841,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2842,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2843,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2847,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2848,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2849,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2850,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2851,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2852,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2853,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2854,78621,CA,Midwest,2011,0.228,57275.0,0.19658333333333333,49415.333333333336,0.228,57275.0
2855,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2856,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2857,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2858,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2859,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2860,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2861,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2862,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2863,78623,TX,South,2010,0.257,48622.0,0.24594117647058825,46565.705882352944,0.257,48622.0
2864,67253,TX,South,2007,0.231,47563.0,0.21258823529411763,46383.05882352941,0.231,47563.0
2865,67253,TX,South,2007,0.231,47563.0,0.21258823529411763,46383.05882352941,0.231,47563.0
2866,67253,TX,South,2007,0.231,47563.0,0.21258823529411763,46383.05882352941,0.231,47563.0
2641,78624,CA,West,2013,0.235,60185.0,0.19692307692307692,55467.307692307695,0.235,60185.0
2642,78624,CA,West,2013,0.235,60185.0,0.19692307692307692,55467.307692307695,0.235,60185.0
2643,78624,CA,West,2013,0.235,60185.0,0.19692307692307692,55467.307692307695,0.235,60185.0
2644,78624,CA,West,2013,0.235,60185.0,0.19692307692307692,55467.307692307695,0.235,60185.0
